control_total_return,control_mean_trade_return
-0.09786512235242018,-0.0012816090715358892
-0.331482342511761,-0.00842514640519647
-0.0076078534624627325,0.00072767451261887
0.29080168935091644,0.007326183180154202
-0.16830444477252826,-0.0028764310237552825
-0.49938479361693233,-0.014793288942157255
-0.1245353442411955,-0.0020779718784673467
-0.05255308565036809,-0.00017971745201733548
0.14063624579536782,0.004371850177911334
-0.18776613093125682,-0.003861336624161031
0.48055693715954484,0.009982346785773602
-0.5088721856515064,-0.01543305312934249
-0.3732201771373087,-0.00963732454150085
0.3873782647527553,0.008872315538089018
0.23004420119798374,0.006201022044145387
-0.15776709184303228,-0.0028420615236029677
0.14153902825556197,0.004297221785506756
-0.023233055087278354,0.0007071315848244154
-0.028797265519668436,0.00039115542685706523
0.3410349885969972,0.007852518808248775
-0.3932162738523556,-0.010534855199694914
-0.0041670256977783815,0.0018726428756142535
-0.5784290122483986,-0.018972681945399295
-0.5600437798106493,-0.01797350516581527
1.5612868365436925,0.02446290621113987
0.12361073387346844,0.0041662955936037395
0.19979991107757766,0.007146575420734681
0.13031436909964178,0.0045041506257420955
-0.3778000936956678,-0.010222853990246843
-0.206763191215939,-0.004105272320554269
-0.1908713039394725,-0.0033010473720685284
-0.044761673847200534,-8.600432838561472e-05
-0.33348953339540277,-0.008590866255457305
-0.47342262624491227,-0.014149848388999759
-0.30683851887373215,-0.007778897422058659
-0.4243679477488126,-0.011898049986428856
-0.1472213910307042,-0.0019303656221803405
-0.03177593442821436,-0.00028632947157712527
-0.08182423143057604,-0.0008090077445001516
-0.013740049252741637,0.0007324949918931266
-0.3829434357352035,-0.010322313501163216
0.028590499276130776,0.0017852637571186103
0.20302168685062694,0.007001272123697771
-0.33126115011397395,-0.008203670334745927
-0.24251107637150027,-0.0046716739110256094
0.1226528015447117,0.004245163210949431
-0.550212103168428,-0.017254598506520096
-0.23459161658897176,-0.005381403292940311
-0.25656596411768073,-0.005844972258741111
-0.42107450490422316,-0.011244095579236862
0.17140786854914758,0.004822660030657727
-0.23770065909676663,-0.005453056738803529
0.12334960394218797,0.0036645686803973222
-0.4933250053227114,-0.014683071799521353
0.19954509427144207,0.005480669450839071
0.5872801463504944,0.012025536353910455
-0.00721615586376656,0.0009092115402046782
0.1150808288689773,0.003650777640840494
-0.3733773084279095,-0.008944664640583294
-0.3124852307379671,-0.007700760594863449
-0.074836520552791,-0.0006607704686923394
-0.21765152995569137,-0.004993008933178539
-0.5463173521721383,-0.017094681982525436
0.3760249967080571,0.008680368822943684
-0.38527328581940545,-0.010187142948034444
-0.2783588629762278,-0.007030003227313617
0.17662359279231077,0.006080748347571026
-0.02799924705428991,0.0008312062723963539
